link_id,h_order
"510797","3"
"363962","1"
"510668","1"
"364159","1"
"511197","2"
"364160","2"
"511189","1"
"511763","2"
"511782","2"
"511777","2"
"511985","1"
"363641","1"
"510508","1"
"510509","1"
"510662","3"
"363051","1"
"363050","1"
"509154","2"
"509280","1"
"509292","1"
"362900","1"
"508965","2"
"509150","2"
"509146","2"
"507954","1"
"507950","1"
"508276","2"
"508280","1"
"508591","2"
"508589","1"
"353252","1"
"368836","2"
"368834","1"
"520307","1"
"520488","1"
"520484","2"
"520762","3"
"520915","3"
"521091","1"
"521090","1"
"521093","2"
"519299","1"
"519437","1"
"519302","1"
"519612","1"
"519614","1"
"519786","1"
"519785","2"
"519907","1"
"519791","2"
"353089","1"
"368609","1"
"520040","2"
"518408","1"
"518592","3"
"518583","3"
"518958","1"
"518963","1"
"518959","1"
"518964","1"
"519119","4"
"517088","1"
"517443","1"
"517630","1"
"517759","1"
"517757","2"
"518250","1"
"518255","2"
"515564","1"
"515559","1"
"515565","1"
"515992","1"
"367521","1"
"516147","1"
"516315","1"
"516148","1"
"516319","2"
"516643","1"
"366742","1"
"516640","1"
"366733","1"
"514906","2"
"514900","1"
"514913","4"
"366910","3"
"515054","4"
"515052","4"
"515067","4"
"515060","4"
"515072","1"
"515068","4"
"515075","1"
"515074","1"
"515380","1"
"515248","1"
"514001","3"
"513997","1"
"514003","2"
"514002","1"
"366566","1"
"514280","1"
"514285","4"
"366571","4"
"514284","4"
"514611","1"
"514612","1"
"514618","2"
"513439","1"
"513438","1"
"513448","4"
"513441","4"
"513459","4"
"513450","4"
"513466","4"
"513465","4"
"513471","2"
"513469","2"
"513483","3"
"513480","3"
"513654","3"
"366263","1"
"524781","2"
"524638","2"
"524925","2"
"524918","1"
"373295","2"
"525071","3"
"525067","3"
"525290","1"
"525289","1"
"524501","1"
"524510","6"
"372546","1"
"524514","6"
"524524","6"
"524519","6"
"524549","6"
"356869","1"
"524539","6"
"524543","6"
"524550","6"
"372782","2"
"524553","6"
"372960","2"
"523632","3"
"523641","3"
"523639","3"
"523642","3"
"523824","2"
"523833","1"
"524023","1"
"372375","2"
"372370","1"
"524185","1"
"524378","1"
"355751","2"
"523125","1"
"371597","1"
"371595","1"
"523316","1"
"523312","1"
"371599","1"
"523323","1"
"523505","4"
"371807","1"
"523501","4"
"523631","1"
"355568","3"
"355576","3"
"370248","2"
"370249","2"
"370573","2"
"370579","2"
"522335","1"
"522334","1"
"522338","2"
"522336","1"
"369875","1"
"522346","3"
"522507","1"
"369874","1"
"522508","2"
"521497","1"
"369212","1"
"369213","2"
"369217","2"
"521648","3"
"521803","1"
"521802","1"
"521814","5"
"521810","5"
"522146","1"
"522142","2"
"369569","1"
"533549","2"
"534198","4"
"377792","3"
"534201","1"
"534622","5"
"377796","2"
"377793","3"
"534797","5"
"534791","5"
"377972","1"
"534986","1"
"360885","1"
"376614","3"
"532646","4"
"532654","4"
"532653","4"
"532657","4"
"532807","2"
"533073","1"
"377107","1"
"533408","1"
"533417","2"
"376217","5"
"531651","1"
"532068","2"
"532077","1"
"532071","1"
"532261","3"
"532258","3"
"376461","1"
"532264","3"
"376613","3"
"532449","1"
"530500","2"
"359924","1"
"530499","1"
"530658","1"
"360286","5"
"530968","2"
"530965","1"
"531264","3"
"376212","1"
"551233","1"
"529673","1"
"529677","2"
"529676","2"
"529678","2"
"375627","1"
"375601","4"
"375634","1"
"530159","1"
"375629","2"
"529995","2"
"375639","1"
"530318","1"
"375635","3"
"530494","2"
"374632","2"
"528020","2"
"528194","1"
"528530","1"
"528347","1"
"528527","1"
"358882","1"
"529046","1"
"358884","1"
"529223","5"
"529360","1"
"529356","1"
"526770","1"
"526613","1"
"526987","4"
"526980","4"
"527169","1"
"527339","2"
"527338","2"
"527348","2"
"527342","3"
"527509","2"
"525476","1"
"525927","1"
"526411","2"
"526410","2"
"526414","1"
"381222","1"
"545318","3"
"545532","1"
"545744","2"
"545742","1"
"366567","1"
"546254","1"
"546089","4"
"543378","4"
"365399","1"
"543376","4"
"543539","2"
"543379","4"
"365400","1"
"543886","1"
"543687","1"
"544685","1"
"365569","3"
"364827","3"
"380409","2"
"541555","2"
"364828","3"
"542020","3"
"542015","1"
"542184","1"
"542027","1"
"542870","1"
"543037","1"
"380643","3"
"365235","1"
"543362","1"
"540285","2"
"540294","2"
"540289","1"
"541070","4"
"541066","1"
"541264","5"
"541252","1"
"541267","5"
"538312","2"
"538314","2"
"379595","1"
"538189","5"
"538596","4"
"513454","4"
"538466","1"
"539490","1"
"539648","1"
"540008","1"
"536803","1"
"536956","1"
"363185","1"
"536957","1"
"537093","1"
"537400","1"
"537395","2"
"363345","1"
"379465","2"
"538036","1"
"535648","2"
"535767","1"
"535772","1"
"362685","1"
"536088","1"
"379046","1"
"536455","1"
"536128","1"
"362186","1"
"534992","4"
"362305","1"
"535154","1"
"535296","1"
"362306","1"
"535445","1"
"362308","3"
"535446","4"
"535449","1"
"535454","2"
"535640","3"
"535637","3"
"535639","3"
"385627","4"
"385637","4"
"428617","1"
"385630","4"
"370575","2"
"385642","4"
"385648","4"
"428792","1"
"384793","1"
"384927","1"
"369873","1"
"370046","2"
"455308","3"
"384345","1"
"369219","2"
"384475","2"
"369375","1"
"384614","2"
"368846","3"
"368841","1"
"383281","1"
"383276","3"
"551965","2"
"383651","3"
"383644","3"
"383653","3"
"383779","3"
"383778","3"
"549254","2"
"549253","1"
"549256","2"
"549440","1"
"382855","2"
"549857","1"
"550295","1"
"366907","1"
"382371","1"
"382368","1"
"547686","3"
"547839","3"
"548124","1"
"382514","2"
"548442","1"
"382516","1"
"548626","1"
"366577","4"
"546507","3"
"366569","4"
"366578","4"
"546694","1"
"546511","3"
"546512","3"
"546836","2"
"546846","1"
"366736","2"
"546849","2"
"546851","2"
"547683","3"
"547680","3"
"547685","3"
"389353","1"
"375255","1"
"518575","1"
"374498","2"
"389215","3"
"388436","2"
"373970","1"
"374330","1"
"388781","3"
"374329","2"
"388418","2"
"388416","2"
"387096","1"
"387256","2"
"373297","1"
"387635","1"
"549743","1"
"386766","1"
"386767","1"
"386111","3"
"372243","1"
"386460","3"
"386458","3"
"385657","4"
"385656","4"
"463859","2"
"480611","2"
"531271","1"
"371293","1"
"385822","1"
"550781","1"
"371443","1"
"551962","2"
"379464","1"
"393746","1"
"379592","3"
"379590","1"
"394133","1"
"379296","2"
"392627","4"
"392618","4"
"377302","1"
"392117","3"
"392293","1"
"377789","2"
"376463","1"
"376460","2"
"376944","1"
"376214","5"
"376221","5"
"390591","1"
"375879","1"
"390939","1"
"389725","1"
"375416","1"
"375597","4"
"389898","2"
"375610","4"
"375599","4"
"375626","1"
"375621","4"
"375631","2"
"375628","1"
"383910","1"
"398304","2"
"383280","2"
"396848","2"
"396849","2"
"382367","1"
"382511","1"
"382652","1"
"396124","1"
"381223","1"
"395366","2"
"395553","2"
"395730","2"
"395731","1"
"395913","1"
"381391","2"
"395917","1"
"395914","1"
"380413","1"
"379733","1"
"394501","2"
"394653","2"
"394807","1"
"394809","1"
"388422","2"
"387871","1"
"387874","1"
"387872","1"
"406405","2"
"401835","2"
"401988","1"
"401989","1"
"401162","2"
"387636","1"
"386468","3"
"386464","3"
"400655","2"
"386768","1"
"400869","1"
"399904","1"
"385982","1"
"386114","1"
"386110","1"
"399408","1"
"385468","1"
"385645","4"
"385640","4"
"385654","4"
"385651","4"
"385659","1"
"384922","1"
"399107","1"
"385096","1"
"384343","1"
"384474","2"
"384616","3"
"391434","1"
"391581","1"
"477267","1"
"391116","1"
"406163","1"
"406156","2"
"405138","1"
"390592","1"
"405139","1"
"477266","1"
"518786","1"
"405481","3"
"405478","3"
"390940","1"
"390087","2"
"390253","1"
"390254","1"
"390453","1"
"390452","1"
"404973","1"
"404111","3"
"404104","3"
"404123","3"
"404114","3"
"404288","1"
"403723","1"
"389214","3"
"404090","3"
"404102","3"
"404093","3"
"403493","1"
"388611","1"
"477265","1"
"388784","3"
"410132","2"
"396337","2"
"409813","1"
"409955","1"
"409443","1"
"409619","3"
"409618","3"
"409624","3"
"409621","3"
"394806","1"
"409626","3"
"394132","1"
"394299","1"
"394298","1"
"408941","1"
"394503","2"
"394500","2"
"393577","1"
"408596","4"
"408601","4"
"408600","4"
"408053","1"
"392606","4"
"392616","4"
"392612","4"
"392625","4"
"392619","4"
"392646","2"
"407234","3"
"392292","1"
"392294","1"
"399557","1"
"399555","2"
"414784","1"
"414931","1"
"400081","1"
"415078","2"
"415080","2"
"414121","2"
"414397","3"
"414400","3"
"413332","1"
"413633","1"
"413787","1"
"413947","2"
"412408","1"
"398594","1"
"398595","1"
"413170","1"
"397776","1"
"521639","1"
"411102","1"
"411100","1"
"411662","1"
"410485","2"
"410638","1"
"396852","1"
"411088","2"
"404655","1"
"419816","1"
"419943","1"
"403956","1"
"418615","1"
"404103","3"
"404091","3"
"404132","1"
"404115","3"
"417982","1"
"403492","1"
"418162","1"
"418298","3"
"418472","1"
"417513","1"
"403027","2"
"417807","1"
"403163","1"
"403331","1"
"417081","1"
"417361","3"
"416707","2"
"416710","2"
"417057","5"
"417048","5"
"416171","2"
"416172","2"
"401622","2"
"401621","1"
"415598","1"
"409105","1"
"423410","1"
"408603","4"
"423868","2"
"422830","2"
"422973","1"
"407858","1"
"423116","2"
"407231","2"
"422526","1"
"422532","2"
"422529","2"
"421868","1"
"406403","1"
"421360","1"
"406157","2"
"421695","1"
"421867","1"
"406158","2"
"405482","3"
"405476","3"
"405487","3"
"420317","4"
"420313","2"
"420322","1"
"420319","4"
"420516","1"
"414120","2"
"414399","3"
"427148","1"
"427146","1"
"427151","2"
"426598","2"
"413636","3"
"412627","1"
"413004","1"
"426433","1"
"412006","1"
"411089","2"
"411244","1"
"411247","1"
"411408","1"
"409954","1"
"410133","2"
"410484","2"
"424756","1"
"425070","1"
"425068","1"
"425080","4"
"425072","4"
"425085","4"
"409815","1"
"425252","1"
"424474","1"
"424640","1"
"409622","3"
"409628","3"
"409623","3"
"418475","3"
"431205","3"
"430631","3"
"430651","2"
"430634","3"
"430652","1"
"417983","2"
"430859","1"
"418158","2"
"430862","1"
"430861","1"
"418301","3"
"542381","1"
"430027","1"
"430139","1"
"417642","1"
"417060","5"
"417040","5"
"429604","1"
"429594","3"
"429740","1"
"416379","1"
"428793","1"
"428994","1"
"416708","2"
"429153","2"
"428288","1"
"416166","3"
"416164","3"
"428453","1"
"428624","1"
"427985","1"
"427986","1"
"415991","4"
"415439","1"
"435006","1"
"435001","1"
"435037","3"
"422525","1"
"435040","1"
"435038","3"
"434183","1"
"443298","2"
"434713","1"
"433699","1"
"433837","1"
"421196","2"
"433282","2"
"421359","1"
"433445","1"
"433592","1"
"421011","1"
"421013","1"
"420316","4"
"420320","4"
"420651","2"
"432305","1"
"432304","1"
"432453","2"
"420115","1"
"432630","1"
"432631","1"
"431678","1"
"431852","1"
"419457","1"
"438993","2"
"439190","1"
"439198","2"
"438092","1"
"438256","1"
"425248","1"
"425250","1"
"425251","1"
"425404","3"
"437479","1"
"437620","1"
"424758","2"
"424757","1"
"425077","4"
"425088","4"
"425084","4"
"424270","2"
"437035","1"
"437166","2"
"437310","1"
"424477","1"
"424475","2"
"424478","1"
"436858","4"
"436881","4"
"436874","4"
"436889","4"
"436882","4"
"436891","1"
"423118","1"
"423413","2"
"422680","1"
"429464","1"
"429603","1"
"443817","1"
"428995","1"
"429155","2"
"443612","1"
"442504","2"
"428456","2"
"442509","2"
"428620","2"
"428618","2"
"428625","2"
"442679","2"
"428622","2"
"493883","1"
"428628","2"
"442236","1"
"428289","1"
"442240","3"
"441864","2"
"427149","2"
"427145","2"
"441425","2"
"441558","1"
"426429","3"
"426420","3"
"426423","3"
"440942","1"
"426435","2"
"440951","4"
"441106","1"
"440277","3"
"440273","3"
"440286","3"
"440280","2"
"440441","1"
"447640","1"
"447778","1"
"447775","1"
"493887","1"
"448114","1"
"433590","1"
"447235","1"
"447346","1"
"447344","1"
"447351","2"
"432302","1"
"446745","1"
"446744","1"
"432627","1"
"446133","1"
"431978","1"
"493884","1"
"431981","1"
"431979","2"
"432136","1"
"446596","1"
"445726","1"
"431361","1"
"431362","2"
"445064","1"
"430997","3"
"445204","4"
"445196","4"
"445216","4"
"445215","4"
"431203","3"
"431200","2"
"445351","1"
"430480","2"
"444643","1"
"430626","1"
"444654","5"
"430642","3"
"430640","3"
"430645","3"
"430648","1"
"430025","1"
"444122","1"
"444243","2"
"452834","2"
"452835","1"
"436863","4"
"436879","4"
"436888","4"
"437030","2"
"437032","2"
"437036","1"
"452163","1"
"452162","1"
"436505","1"
"436506","1"
"550934","1"
"451646","2"
"451821","3"
"451820","3"
"436860","4"
"436859","4"
"451829","1"
"451826","3"
"450877","1"
"451165","1"
"436228","1"
"451301","1"
"451299","1"
"436365","1"
"435562","1"
"450191","1"
"435726","2"
"450486","1"
"450485","1"
"450610","1"
"450491","2"
"450611","1"
"435039","3"
"435155","3"
"435365","2"
"435370","2"
"449489","3"
"449488","3"
"449491","3"
"449628","1"
"493888","1"
"449792","2"
"433833","2"
"433838","2"
"456579","2"
"456578","1"
"442040","2"
"457021","1"
"442230","1"
"456264","1"
"456267","1"
"456398","2"
"441426","1"
"441562","1"
"440648","1"
"455929","2"
"456096","3"
"440943","1"
"456102","1"
"441107","1"
"455307","3"
"455303","1"
"440272","3"
"440284","3"
"455459","2"
"440443","1"
"454802","2"
"438999","2"
"455082","4"
"455089","4"
"439002","1"
"455083","4"
"455095","1"
"455090","4"
"439188","1"
"438428","1"
"438431","1"
"438432","1"
"438429","1"
"454309","1"
"454502","1"
"438772","1"
"454644","1"
"453764","1"
"453769","1"
"453765","1"
"453770","1"
"453938","2"
"453943","3"
"453941","3"
"453463","1"
"460801","1"
"460939","1"
"460935","4"
"446448","1"
"461140","2"
"461142","2"
"461536","1"
"460033","2"
"460191","1"
"460335","2"
"460341","1"
"460339","1"
"460800","1"
"445206","4"
"460796","3"
"459440","1"
"445202","4"
"459439","2"
"445217","1"
"445207","4"
"459441","1"
"459583","1"
"459714","1"
"459856","1"
"445350","2"
"444891","1"
"459294","4"
"445192","4"
"445199","4"
"445195","4"
"444377","1"
"444504","1"
"444649","5"
"458961","1"
"443613","1"
"458037","1"
"457460","2"
"443148","2"
"457598","1"
"443147","1"
"457625","2"
"457614","3"
"443297","1"
"457917","1"
"457913","1"
"457149","1"
"442950","1"
"465632","1"
"465631","1"
"465635","3"
"465786","2"
"465785","2"
"472846","1"
"465421","1"
"465419","1"
"464602","1"
"464590","1"
"465155","6"
"465158","6"
"463866","1"
"449490","3"
"449492","3"
"464011","1"
"519295","1"
"464169","1"
"449627","2"
"464299","2"
"464300","1"
"464589","1"
"463247","1"
"448893","1"
"463424","2"
"463557","1"
"462697","1"
"462876","1"
"463104","1"
"463108","1"
"448613","1"
"463107","1"
"462307","2"
"462309","2"
"462306","1"
"462313","1"
"447639","1"
"462465","3"
"462696","1"
"462690","1"
"461677","1"
"461830","3"
"461829","3"
"447234","1"
"462053","2"
"447233","1"
"462057","1"
"469596","2"
"469743","4"
"469759","2"
"469861","1"
"455628","3"
"469217","1"
"454794","2"
"469213","2"
"454909","2"
"455079","4"
"455073","4"
"469351","2"
"455092","4"
"455084","4"
"455094","1"
"468679","1"
"454498","1"
"468844","1"
"469028","1"
"469036","1"
"468171","1"
"468342","2"
"468493","2"
"454085","1"
"468495","2"
"467613","1"
"467617","1"
"467615","2"
"467760","3"
"467758","3"
"467774","2"
"467135","1"
"467133","1"
"452476","1"
"467474","5"
"467460","1"
"451649","1"
"497372","3"
"466448","2"
"466449","1"
"451824","3"
"451819","3"
"466624","1"
"465981","1"
"466150","1"
"466153","1"
"458956","1"
"474536","1"
"474717","2"
"474716","3"
"459077","2"
"459280","2"
"474863","1"
"473978","2"
"458480","1"
"458482","1"
"474257","2"
"458626","1"
"458628","1"
"474269","2"
"474265","2"
"458952","1"
"458034","1"
"473412","1"
"473414","1"
"458172","2"
"473618","1"
"458168","1"
"473616","1"
"457609","3"
"472683","2"
"472673","1"
"457619","3"
"457620","3"
"472687","1"
"472842","3"
"550293","1"
"472848","1"
"472991","1"
"457764","1"
"472999","4"
"473142","1"
"457918","1"
"472159","1"
"472337","1"
"471535","2"
"471836","1"
"471834","3"
"456860","1"
"472012","1"
"472004","1"
"472157","1"
"470917","2"
"456266","1"
"471210","1"
"456263","1"
"471217","3"
"456269","1"
"471212","1"
"471350","4"
"471356","4"
"470198","1"
"455740","2"
"455738","2"
"455742","1"
"470439","2"
"470428","1"
"470597","2"
"455927","1"
"455928","1"
"470761","1"
"470915","2"
"463860","2"
"463864","1"
"463862","1"
"479943","3"
"479942","3"
"462463","1"
"479496","1"
"462693","2"
"462873","1"
"462879","1"
"462878","1"
"462881","1"
"479667","1"
"479671","3"
"479665","1"
"479676","3"
"463257","1"
"479672","3"
"463249","1"
"479681","1"
"463260","1"
"463259","2"
"527171","1"
"539371","1"
"478885","1"
"478884","1"
"462311","1"
"479068","2"
"479075","3"
"479332","1"
"462462","1"
"462050","1"
"478564","1"
"549859","2"
"478717","1"
"461268","1"
"461398","2"
"477748","1"
"461399","2"
"461401","1"
"461680","1"
"477992","1"
"524556","6"
"461832","1"
"478148","1"
"461837","1"
"478155","1"
"461836","2"
"478150","1"
"460947","2"
"476309","2"
"461136","1"
"476317","1"
"476470","1"
"461131","1"
"476479","1"
"461137","1"
"476475","2"
"475497","1"
"460035","1"
"460190","1"
"460189","1"
"475627","1"
"460507","1"
"475832","3"
"475824","2"
"474993","4"
"474989","3"
"474997","1"
"459579","1"
"459580","2"
"475164","2"
"475163","2"
"475337","1"
"475461","4"
"475165","1"
"475463","4"
"475477","4"
"459863","1"
"475470","4"
"475488","4"
"475485","4"
"467620","1"
"467775","2"
"467756","3"
"483838","2"
"483837","2"
"468005","1"
"467132","2"
"467141","1"
"467134","1"
"483300","1"
"467464","5"
"483498","1"
"482562","1"
"466450","1"
"482779","1"
"466797","1"
"482950","1"
"483109","1"
"483111","1"
"465983","1"
"482233","1"
"465977","2"
"482402","4"
"482400","4"
"466135","3"
"482413","4"
"482404","4"
"466141","4"
"482432","2"
"482431","2"
"465634","3"
"481731","2"
"465643","1"
"465638","1"
"481736","1"
"465787","2"
"465795","4"
"482066","1"
"482069","2"
"465159","6"
"465162","6"
"481446","1"
"530659","1"
"481449","1"
"481599","2"
"465418","2"
"481595","2"
"465415","2"
"464601","2"
"480604","1"
"480914","1"
"480908","1"
"464914","1"
"481101","2"
"465139","6"
"465148","6"
"465152","6"
"465146","6"
"464010","1"
"480279","3"
"480269","2"
"464170","1"
"464452","2"
"464446","2"
"488545","1"
"488537","3"
"472499","2"
"488548","1"
"488835","2"
"488843","1"
"488840","1"
"471680","2"
"488005","3"
"488002","3"
"472005","1"
"472001","1"
"471067","2"
"487586","3"
"487585","3"
"471211","1"
"487596","5"
"487591","2"
"487627","5"
"487604","5"
"471363","4"
"487641","5"
"487639","5"
"487640","5"
"471372","1"
"487647","5"
"471370","2"
"487646","5"
"471373","1"
"487810","4"
"471537","3"
"487816","4"
"471539","1"
"487813","4"
"471538","3"
"487827","4"
"486407","1"
"470771","1"
"470770","1"
"486563","1"
"486559","1"
"486712","2"
"486717","1"
"486715","2"
"487455","1"
"471063","1"
"486014","1"
"486013","2"
"486015","1"
"470429","1"
"470432","1"
"470595","2"
"470603","1"
"485271","1"
"485447","1"
"469599","1"
"469602","1"
"469600","1"
"485451","1"
"485591","2"
"469757","1"
"469741","4"
"485780","1"
"469753","3"
"469760","1"
"469860","1"
"470015","1"
"486011","1"
"468849","2"
"469037","2"
"484967","2"
"469346","2"
"485105","1"
"469343","1"
"485264","2"
"469352","1"
"485118","1"
"484049","1"
"484052","1"
"468168","2"
"484362","2"
"484371","1"
"484365","1"
"468344","2"
"468337","1"
"468673","1"
"484813","2"
"476777","1"
"493458","4"
"494022","1"
"494165","3"
"476780","1"
"476915","1"
"494170","3"
"477090","2"
"494283","3"
"494282","3"
"494287","1"
"494285","1"
"494291","1"
"494290","1"
"494296","1"
"492956","4"
"475636","3"
"492953","1"
"475828","1"
"475833","3"
"475825","1"
"493117","2"
"492963","4"
"475838","3"
"493271","1"
"476074","1"
"493282","2"
"476077","2"
"476472","1"
"476608","3"
"475335","2"
"475338","1"
"492281","2"
"492278","1"
"475465","4"
"492282","2"
"475472","4"
"475493","4"
"475478","4"
"475484","4"
"492741","3"
"475628","1"
"492753","1"
"474713","3"
"491553","3"
"474986","3"
"491786","1"
"474991","4"
"491910","2"
"491915","1"
"491911","1"
"492109","3"
"475174","2"
"475333","1"
"475179","2"
"492122","1"
"474262","2"
"491234","2"
"474531","1"
"474534","1"
"491237","1"
"474533","2"
"491400","1"
"474535","1"
"473965","2"
"490465","1"
"549604","2"
"473973","1"
"473968","1"
"490669","1"
"474104","1"
"490666","1"
"490670","1"
"490831","1"
"489546","1"
"489540","1"
"473411","2"
"489698","1"
"489692","2"
"489842","2"
"489831","3"
"473791","1"
"473790","1"
"489847","1"
"490168","1"
"490315","1"
"490310","1"
"472850","2"
"488847","1"
"489023","2"
"489025","3"
"489024","3"
"489037","2"
"489035","2"
"473144","3"
"473146","3"
"489212","1"
"473294","2"
"473297","2"
"489396","1"
"480907","2"
"498656","1"
"480902","2"
"498863","1"
"481102","2"
"481099","2"
"481100","2"
"481106","2"
"499050","2"
"499041","2"
"499052","1"
"498033","1"
"498188","1"
"480728","1"
"503455","1"
"498508","1"
"480729","1"
"479950","3"
"479958","1"
"497709","1"
"497722","3"
"480277","3"
"480284","1"
"497900","2"
"497897","2"
"497902","2"
"497901","1"
"497229","1"
"497225","3"
"497388","3"
"497391","1"
"497389","3"
"497392","1"
"479948","1"
"479335","1"
"479329","3"
"496598","1"
"479499","1"
"496904","2"
"496905","2"
"479663","1"
"479664","1"
"479675","3"
"497085","2"
"479666","1"
"479678","1"
"479684","2"
"478716","1"
"496114","1"
"496112","1"
"479063","1"
"478886","1"
"479072","3"
"496265","1"
"479077","1"
"496256","1"
"496431","1"
"479197","2"
"495226","1"
"478305","1"
"495428","1"
"478303","1"
"478316","2"
"495432","2"
"478307","2"
"495430","2"
"495433","3"
"495610","1"
"478562","1"
"478561","1"
"494492","1"
"494491","1"
"477591","1"
"494652","1"
"494656","2"
"494814","4"
"477755","2"
"477754","2"
"477986","1"
"494820","2"
"495031","2"
"477989","2"
"485263","2"
"503824","1"
"503823","1"
"485272","1"
"485267","1"
"486005","1"
"486017","1"
"504309","5"
"553227","2"
"504318","5"
"504310","5"
"504327","5"
"504320","5"
"484659","1"
"503052","1"
"484664","2"
"503560","1"
"484816","1"
"503457","2"
"503574","4"
"503568","4"
"485104","2"
"503579","4"
"503576","4"
"485109","3"
"503588","4"
"485112","3"
"503582","4"
"485116","3"
"503591","1"
"484366","1"
"484495","1"
"502702","1"
"502703","2"
"484493","1"
"484499","2"
"502890","2"
"502885","1"
"503050","2"
"503048","2"
"501799","1"
"501947","3"
"502286","2"
"502291","1"
"483833","1"
"502443","1"
"501126","1"
"501440","4"
"483495","2"
"501585","4"
"501598","1"
"501594","1"
"500576","1"
"482770","1"
"482774","2"
"500788","1"
"482771","3"
"482773","3"
"500780","2"
"500975","3"
"500789","2"
"482949","1"
"500995","1"
"500983","1"
"482955","1"
"499599","1"
"482074","2"
"499601","2"
"499600","2"
"504983","1"
"482240","1"
"499941","1"
"499940","2"
"482243","1"
"482244","1"
"499943","1"
"482415","4"
"482399","4"
"482428","1"
"481450","1"
"481603","1"
"481604","1"
"499428","2"
"481728","1"
"499423","1"
"499431","2"
"490468","1"
"490823","3"
"490830","1"
"490828","1"
"490832","1"
"509147","2"
"509293","3"
"509285","4"
"489695","1"
"489830","1"
"489834","1"
"509493","1"
"509491","1"
"489852","2"
"489836","2"
"490169","2"
"508434","1"
"508283","1"
"508590","2"
"489021","1"
"489030","3"
"508764","1"
"489036","2"
"508770","2"
"508769","1"
"489389","2"
"489548","1"
"488183","2"
"507434","3"
"488176","4"
"507432","3"
"488186","2"
"488184","2"
"507437","3"
"507589","1"
"488347","2"
"507594","1"
"507766","1"
"508089","1"
"507772","3"
"488547","1"
"488844","2"
"508282","1"
"506192","1"
"506187","2"
"506329","1"
"435888","1"
"487996","2"
"507111","2"
"506731","1"
"488001","3"
"488174","1"
"507286","1"
"487600","5"
"487613","5"
"505328","3"
"487645","5"
"487643","5"
"505476","1"
"487650","2"
"505481","1"
"505642","1"
"487808","2"
"487803","1"
"505824","2"
"487828","4"
"505987","3"
"504577","1"
"504986","1"
"504990","1"
"504989","1"
"504997","1"
"487587","2"
"505152","2"
"487583","1"
"487593","2"
"486136","1"
"504340","5"
"486140","2"
"504329","5"
"504363","5"
"504345","5"
"504375","5"
"486286","3"
"486289","1"
"504370","5"
"486288","1"
"504394","5"
"486402","2"
"504389","5"
"486403","2"
"504399","5"
"504396","5"
"504576","1"
"495227","2"
"516151","1"
"495224","1"
"516146","1"
"516154","2"
"516322","1"
"516311","3"
"495431","2"
"516475","1"
"516854","1"
"495601","4"
"495600","4"
"516858","3"
"517082","1"
"495608","1"
"494825","3"
"494828","3"
"514912","4"
"515062","4"
"494831","3"
"515061","4"
"515243","1"
"494838","3"
"495017","2"
"515064","4"
"495023","2"
"515383","2"
"515744","1"
"495025","1"
"495032","2"
"515998","1"
"495221","3"
"516144","1"
"351833","1"
"514290","4"
"514288","4"
"494168","1"
"494286","1"
"494299","1"
"494495","2"
"514616","2"
"494654","1"
"514761","3"
"514758","1"
"514911","4"
"513272","1"
"513472","2"
"513456","4"
"493452","4"
"513476","1"
"493465","4"
"493637","2"
"514000","2"
"513993","2"
"350720","1"
"494018","2"
"494017","2"
"514286","4"
"514283","4"
"492750","1"
"512630","1"
"492948","1"
"492945","1"
"492957","4"
"492950","1"
"512809","2"
"492962","4"
"512814","1"
"512820","1"
"512819","1"
"512964","1"
"512961","1"
"493118","1"
"513270","2"
"513271","2"
"493275","1"
"513267","1"
"492268","2"
"492269","1"
"492262","2"
"492270","4"
"512143","1"
"512142","1"
"512309","1"
"512315","1"
"512311","2"
"492569","1"
"512318","2"
"492745","1"
"492748","2"
"492732","2"
"491402","2"
"511190","2"
"511184","3"
"491907","1"
"511192","1"
"511191","2"
"492112","3"
"492111","3"
"511491","1"
"511770","1"
"492114","3"
"492116","3"
"492119","1"
"492120","1"
"511772","2"
"511986","1"
"509868","1"
"490977","1"
"510102","1"
"490978","1"
"509871","2"
"510105","1"
"510104","1"
"491236","1"
"510507","1"
"491241","3"
"510665","1"
"491399","1"
"510666","1"
"524502","6"
"355574","3"
"500783","1"
"524540","6"
"355573","3"
"524511","6"
"500980","3"
"524555","6"
"500974","3"
"524545","6"
"501268","2"
"501264","1"
"501584","4"
"355752","1"
"501589","4"
"501587","4"
"501599","1"
"500092","1"
"500098","1"
"523321","2"
"523490","1"
"523643","3"
"500262","2"
"523630","1"
"500255","1"
"523831","4"
"500269","3"
"523828","1"
"524024","3"
"500426","2"
"355572","3"
"355571","3"
"499425","2"
"522340","2"
"499605","2"
"522506","1"
"499602","2"
"522504","2"
"522676","2"
"499609","1"
"499782","1"
"522688","1"
"522680","2"
"499784","1"
"523320","2"
"498503","1"
"523311","2"
"498507","1"
"498651","1"
"498652","1"
"521811","5"
"521974","2"
"498657","1"
"521815","5"
"498859","4"
"522147","1"
"499225","1"
"522143","1"
"497720","3"
"520312","1"
"520308","1"
"497895","1"
"520482","2"
"497898","1"
"520775","1"
"520914","3"
"520913","1"
"520919","1"
"498189","1"
"520916","1"
"521259","1"
"521252","1"
"498330","1"
"498333","1"
"521499","1"
"521492","1"
"497223","1"
"519133","4"
"519126","4"
"497367","2"
"519138","2"
"497365","2"
"497370","3"
"497368","3"
"497387","3"
"519608","4"
"497371","3"
"519787","2"
"520033","3"
